id;official;date;author;toaq;is_a_lexeme;audio;class;frame;distribution;generics;noun_classes;slot_tags;tags;examples;translations;segmentations;etymologies;related;derived;similar;antonyms;hypernyms;hyponyms;comments;score;votes
W86BEBnHI;False;2020-03-10T22:26:14.023Z;Ilmen;['soaıdīeq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ beams/radiates ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
-VLMoQTg_;False;2020-03-10T22:43:17.314Z;Ilmen;['noıgē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is painful, hurts, emits pain signals.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
JKUcJjW-D;False;2020-03-10T22:44:54.790Z;Ilmen;['noıcā'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is painful, hurts, causes pain to ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
CPULxn_Px;False;2020-03-10T22:46:50.871Z;Ilmen;['kıagē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is red.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
aPZU1q5Hv;False;2020-03-10T22:50:29.670Z;Ilmen;['kıacā'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is perceived as red by ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
RR8ySezcK;False;2020-03-10T22:51:31.790Z;Ilmen;['kıalīe'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ sees the red color.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
tk27ReC8b;False;2020-03-10T22:53:59.028Z;Ilmen;['kıalīesē'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': ""▯ is the quale of red, is what it's like to see red."", 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
JCkq7y8yc;False;2020-03-10T22:54:24.744Z;Ilmen;['noılīesē'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': ""▯ is the quale of pain, is what it's like to feel pain."", 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
85Uq6TE6M;False;2020-03-10T22:57:07.707Z;Ilmen;['shıqgē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ has smell/odor ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
zFimF5E6W;False;2020-03-10T22:57:43.704Z;Ilmen;['kaqgē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ has appearance/view ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
c5qqCO4e8;False;2020-03-10T22:58:29.787Z;Ilmen;['huogē', 'laqshūaq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ emits sound ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
c1S4QgnJr;False;2020-03-10T23:00:31.833Z;Ilmen;['shıqdāo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a smell/odor.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
JTqNDWbef;False;2020-03-10T23:00:46.067Z;Ilmen;['kaqdāo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a view/image.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
pavbXYmlr;False;2020-03-10T23:02:20.147Z;Ilmen;['puagē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is pleasant, pleasurable, agreeable.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
hEA8Wz0nm;False;2020-03-10T23:03:01.795Z;Ilmen;['puadāo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is pleasure.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
wlZ4zbhGC;False;2020-03-10T23:10:51.598Z;Ilmen;['shıqgējāq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ smells, has a strong odor.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
3x7uOK0MQ;False;2020-03-10T23:14:48.437Z;Ilmen;['goaınūa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ wears/erodes/abrades matter ▯ off ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
q-x1ncRe6;False;2020-03-10T23:15:10.601Z;Ilmen;['nuagōaı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ wears/erodes/abrades ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
iXcV2RJNE;False;2020-03-10T23:16:36.273Z;Ilmen;['guedāıbū'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is stiff/inflexible.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
a4SyVPykR;False;2020-03-11T13:15:01.033Z;uakci;['leagāı'];False;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ perceives ▯ artfully; ▯ sees ▯ with aesthetic eyes; ▯ senses ▯ as if it is (was) art.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
L4VmT6E4c;False;2020-03-11T13:15:28.579Z;uakci;['leasī'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ focuses on ▯ artfully; ▯ observes ▯ with aesthetic eyes; ▯ watches ▯ as if it is (was) art.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
bc1ucXi58;False;2020-03-11T13:18:59.762Z;uakci;['guqmūı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a metaphorical/figurative meaning of ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
5siSXxn17;False;2020-03-11T13:21:33.937Z;uakci;['reamūı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a straight/literal meaning of ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
UG5-Yl9Dr;False;2020-03-11T13:22:26.177Z;uakci;['leıgūqmūı'];False;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': ""▯ is an overinterpretation of ▯; ▯ is a meaning of ▯ so abstract that it's improbable that it could have been meant."", 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
NbdwtJJrX;False;2020-03-11T13:22:48.104Z;uakci;['guqmūıdōa'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ gives interpretation ▯ to ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
azl3xI-yA;False;2020-03-11T13:23:10.184Z;uakci;['guqmūıgāı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ sees ▯ metaphorically.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
uWVH75y3r;False;2020-03-11T13:23:51.040Z;uakci;['reamūıgāı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ sees ▯ literally/realistically/straight/for what it is.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
q-Vhxlxk2;False;2020-03-11T13:24:26.282Z;uakci;['leabō'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is artistic; ▯ has artistic value or is worth interpreting as art.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
gKC78FdGu;False;2020-03-11T13:25:11.221Z;uakci;['leatāo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ does ▯, which is art.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', 'used both for creation processes involving more traditional sorts of art and performances.'), ('date', '2020-03-11T13:25:38.100Z'), ('author', 'uakci')])];0;OrderedDict()
1aCM99NWi;False;2020-03-11T13:27:04.629Z;uakci;['leadē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is aesthetically pleasing.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
UtSb9nLsI;False;2020-03-11T13:28:05.457Z;uakci;['leatā'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is (an) aesthetic / aesthetics; ▯ is a property which things of aesthetic value have.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
IiS9VR-QP;False;2020-03-11T14:18:41.340Z;Ilmen;['heomīa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ are varied.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];1;OrderedDict([('uakci', 1)])
9zsRn09Zy;False;2020-03-12T14:43:05.959Z;lynn;['tuaıshēıbū'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ has a physical disability.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
RnNA6hR_W;False;2020-03-12T14:43:18.006Z;lynn;['tuaıshēı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is able-bodied.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
b0UG6rC1u;False;2020-03-12T14:56:19.687Z;lynn;['cahīaq'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is in relation ▯ with few things because of some external factor; ▯ is ""kept poor"" in relation ▯; ▯ is limited above in how many things it\'s in relation ▯ with.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
fVxeRH9jK;False;2020-03-12T14:56:44.497Z;lynn;['camīa'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is in relation ▯ with many things because of some external factor; ▯ is ""kept rich"" in relation ▯; ▯ is limited below in how many things it\'s in relation ▯ with.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
t7TgNHo7U;False;2020-03-12T15:10:36.661Z;lynn;['nenēa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a spectrum (of some values).', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
ZnixvVp_F;False;2020-03-12T15:12:48.530Z;lynn;['kıolāı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a left parenthesis.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
tK-W-GJXs;False;2020-03-12T15:12:55.032Z;lynn;['kılāı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a right parenthesis.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
RFOhcn8qL;False;2020-03-12T15:15:04.152Z;lynn;['kıorāq'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is parenthetical / incidental / has a ""by-the-way"" relevance to ▯.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];"[OrderedDict([('content', 'kĩorāq = ""incidentally / by the way…""'), ('date', '2020-03-12T15:16:31.234Z'), ('author', 'lynn')])]";0;OrderedDict()
sSCEPHeFY;False;2020-03-12T15:35:57.999Z;lynn;['kıokīlāı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ are parentheses.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
cl-wVgtqa;False;2020-03-12T15:39:52.216Z;lynn;['jıaqbīatūe'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a pandemic.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
jz3ktzonN;False;2020-03-12T15:41:38.088Z;lynn;['toımēbīatūe'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is an epidemic.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
OwImCy_Jq;False;2020-03-12T21:12:46.983Z;Ilmen;['pulūa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is an historical story, a story recounting past events.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
-6H7IrQ3L;False;2020-03-13T14:13:58.512Z;Ilmen;['zuydōe'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ alternates between being broken and working; is spotty, unreliable about performing function ▯.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];"[OrderedDict([('content', ""Forked from Lynn's #JaxqNJxky.""), ('date', '2020-03-13T14:14:49.746Z'), ('author', 'Ilmen')])]";0;OrderedDict()
figWSuyZZ;False;2020-03-13T14:36:13.464Z;Ilmen;['zuymūo'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': 'predicate: ‘wrecked’; ▯ is completely wrecked/broken/inoperable, without hope of being repaired.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[OrderedDict([('content', 'Forked from #bPUlU2RkB.'), ('date', '2020-03-13T14:36:45.074Z'), ('author', 'Ilmen')])];0;OrderedDict()
YnwTllYHH;False;2020-03-14T06:39:05.762Z;akesi;['may'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '(provisional) ▯ is us (me, you, and them)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];2;OrderedDict([('akesi', 1), ('magi', 1)])
UwtPhi7Xz;False;2020-03-15T15:21:37.260Z;nozz;['rıarīaq'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': ""'square'; ▯ is an open area within a town, typically enclosed by buildings"", 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
EMxjKuSKb;False;2020-03-15T17:20:36.393Z;Ilmen;['nekā'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ filters through ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', 'Etymology: a priori.'), ('date', '2020-03-15T17:22:59.208Z'), ('author', 'Ilmen')])];0;OrderedDict()
lFy2LpqRI;False;2020-03-15T17:21:57.117Z;Ilmen;['nekāchūo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a filter, net or sieve, allowing the passage of ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
wpVlODy4l;False;2020-03-15T17:22:19.560Z;Ilmen;['cyhȳfūq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a respiratory mask, gas mask or dust mask.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
uK0lVyCwD;False;2020-03-15T20:47:32.640Z;Ilmen;['eorōpā'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is Europe.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
9reo_rC_U;False;2020-03-15T20:51:41.917Z;Ilmen;['nınīaqmē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is the current era.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
lRxQacsE7;False;2020-03-15T20:52:30.435Z;Ilmen;['rào nínīaqmē'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'nowadays', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
Cb6wHB_Sb;False;2020-03-15T21:13:51.559Z;Ilmen;['sarāq', 'posā'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is associated/related to something satisfying property ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
zdFXBOcEO;False;2020-03-15T23:13:27.238Z;akesi;['gıtōaq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is Toki Pona.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];1;OrderedDict([('akesi', 1)])
1gS8BEhuT;False;2020-03-15T23:24:32.942Z;akesi;['borē'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ flattens ▯; ▯ makes ▯ flat.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];"[OrderedDict([('content', ""etymology: corruption of toaq's boe""), ('date', '2020-03-15T23:25:01.669Z'), ('author', 'akesi')])]";1;OrderedDict([('akesi', 1)])
XHv19G6m5;False;2020-03-16T04:16:00.126Z;akesi;['bebēhāq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is baby food', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
0htjLRYMt;False;2020-03-16T04:17:34.334Z;akesi;['loyq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is an unused Toaq syllable ending.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', '[[[J O K E]]]'), ('date', '2020-03-16T04:17:49.779Z'), ('author', 'akesi')])];0;OrderedDict()
yBhTnI-I6;False;2020-03-16T09:10:44.954Z;uakci;['lymāo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ laughs their ass off / laughs their arse off.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
lkGFQ1bvJ;False;2020-03-16T20:33:25.968Z;Ilmen;['betārūaıchēabīsō'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a betacoronavirus.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
GUK1iCCPU;False;2020-03-16T20:41:15.599Z;Ilmen;['cybērūbīsō'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a sarbecovirus.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];"[OrderedDict([('content', 'Etymology: cyhȳ-betā-ruaıchēa-bısō; approximative calque of ""Sarbecovirus"", ""SARS-beta-corona-virus"".'), ('date', '2020-03-16T20:42:00.947Z'), ('author', 'Ilmen')])]";0;OrderedDict()
Fj4_TSsVF;False;2020-03-16T21:17:14.697Z;seaqtaq;['fuqtīaochē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a tailor', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
fDdAEOaMA;False;2020-03-16T22:40:55.744Z;Ilmen;['bıapūıtūe'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is an epidemic of disease ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
7cy7apGmH;False;2020-03-16T22:42:48.463Z;Ilmen;['bıapūı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ are affected (not necessarily all of them) by an epidemic of disease ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
T7mjCXzDB;False;2020-03-16T22:53:24.923Z;uakci;['madūepōjīpīo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is amirite.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
cfze1Y8Bs;False;2020-03-16T22:59:03.049Z;uakci;['daqlīa'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is timeless; Proposition ▯ has the same value or interpretation, irregardless of the relative time.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
XWmqslaLc;False;2020-03-17T20:34:40.232Z;Ilmen;['guaıshēa', 'lueqshēa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'workplace/shop/business/institution ▯ is closed, not operating, not in activity or business.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
WxZs8FF36;False;2020-03-17T21:04:08.658Z;Ilmen;['juaodūaı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ has the obligation to satisfy property ▯ under law/rule ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
OmrrUt0w1;False;2020-03-17T21:04:29.108Z;Ilmen;['poqjūaodūaı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ has the legal obligation to satisfy property ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
oCFcgshV_;False;2020-03-17T21:14:58.216Z;Ilmen;['buegūaq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a territory/land inhabited or possessed by ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
rWPRh23-J;False;2020-03-17T21:48:59.937Z;Ilmen;['cuemēmē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a federation, a federal state.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
5U6Lr-qxf;False;2020-03-17T21:50:52.458Z;Ilmen;['paqcūemē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a partially self-governing province/state of federation ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
DMMqjICHg;False;2020-03-18T00:56:39.168Z;lynn;['aoshāo'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': ""▯ wishes ▯ were the case, but it isn't."", 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
6BhFPdlIn;False;2020-03-18T00:57:00.572Z;lynn;['eashāo'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': ""▯ wishes ▯ could be the case, but it can't."", 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
hw_aF1ns6;False;2020-03-18T01:03:10.682Z;lynn;['aojīaq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is the hypothetical world where ▯ is the case.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
dbB3IUC6g;False;2020-03-18T07:29:40.256Z;seaqtaq;['bıesēudīu'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is the aftermath of ▯', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
xhT36AVuc;False;2020-03-18T08:28:58.742Z;seaqtaq;['jaqfūrī'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ fluctuates as to the degree of it being the case; ▯ fluctuates in how intensely it satisfies property ▯.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
bAGD3D1tP;False;2020-03-18T19:34:58.018Z;seaqtaq;['nıetāosē'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is indeed the case; ▯ indeed satisfies property ▯', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
V_3PQ5uel;False;2020-03-18T19:35:18.109Z;seaqtaq;['sıaotū'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is original', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
BJY9C0Xq3;False;2020-03-18T19:36:36.608Z;seaqtaq;['ruoqtēıtū'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is orthogonal to ▯', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
im1fsEXd7;False;2020-03-18T19:36:55.100Z;seaqtaq;['ruoqtēı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is an orthogon', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
