id,official,date,author,toaq,is_a_lexeme,audio,class,frame,distribution,generics,noun_classes,slot_tags,tags,examples,target_language,definition_type,definition,notes,gloss,keywords,segmentation,etymology,related,derived,synonyms,antonyms,hypernyms,hyponyms,comments,score,votes
Jwq3Gvfg_,False,2020-01-28T12:30:14.099Z,Ilmen,kuoı,True,[],,,,,,[],[],[],toa,formal,"[X0] sẻukūoı lú nẻ hóa ▯ na lú nẻ hóa ▯.
= [XX2] ja shỉkō ja gủkō ja shỉjā bı kủoı jêo shíkō shíjā na jêo gúkō shíjā.",[],,,,[],[],[],[],[],[],[],"[OrderedDict([('content', '-1 uoi is deprecated'), ('date', '2020-05-07T00:39:48.188Z'), ('author', 'akesi')])]",0,"OrderedDict([('Ilmen', 1), ('akesi', -1)])"
avkuIA_fX,False,2020-01-29T13:27:50.944Z,Ilmen,tuaobū,True,[],,,,,,[],[],[],toa,formal,"tuaobūpē ▯ háo.
= tuaobūpē ▯ ▯ háo.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
5As5H-o6Y,False,2020-01-29T13:55:37.089Z,Ilmen,pe,True,[],,,,,,[],[],[],toa,formal,tuaobūpē ▯ ▯; tuaobūpē ▯ ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
j_MAn5b6I,False,2020-01-29T14:07:42.197Z,Ilmen,sao,True,[],,,,,,[],[],[],toa,formal,sẻuhūaq lú sảonē hóa ▯ na lú kỉnēchū hóa háo cúaq sảonē.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
YM3ravqXd,False,2020-01-29T14:10:12.441Z,Ilmen,nuı,True,[],,,,,,[],[],[],toa,formal,sẻukūoı lú sảonē hóa ▯ na lú kỉnēchū hóa háo cúaq sảonē.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
e_IffkwjC,False,2020-01-29T21:16:38.580Z,Ilmen,kıo,True,[],,,,,,[],[],[],toa,meta,[KIO] Tu tỏamē tüqfīa shú kıo hóa na ru tủqsīe shú kı hóa bı hẻq bíhōı sa kủqtōaı na ru tu kủqtōaı bı bủ shủaq pâqdōa ra pảqnūa há tóamē kúqtōaı na sa hëo jẻonē hóa kúqtōaı da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
TxaqPEriG,False,2020-01-29T21:16:48.015Z,Ilmen,kı,True,[],,,,,,[],[],[],toa,meta,[KI] Tu tỏamē tüqfīa shú kıo hóa na ru tủqsīe shú kı hóa bı hẻq bíhōı sa kủqtōaı na ru tu kủqtōaı bı bủ shủaq pâqdōa ra pảqnūa há tóamē kúqtōaı na sa hëo jẻonē hóa kúqtōaı da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
h2bnW9Gx2,False,2020-01-29T22:19:57.274Z,Ilmen,mo,True,[],,,,,,[],[],[],toa,meta,"[MO] Tu tỏamē tüqfīa shú mỏ hóa na ru tủqsīe shú teo hóa bı, dỏemīatōamē tóamē, na ru pảq go shú mỏ sa lảqgēatēı müıbō hóa dôe tóamē hı na, na ru hẻq bíhōı sa kủqsē, na ru mủıbō tóamē lî mẻajēq ja kúqsē hëq tóamē hóa da.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
iH0AaooTw,False,2020-01-29T22:20:13.419Z,Ilmen,teo,True,[],,,,,,[],[],[],toa,meta,"[TEO] Tu tỏamē tüqfīa shú mỏ hóa na ru tủqsīe shú teo hóa bı, dỏemīatōamē tóamē, na ru pảq go shú mỏ sa lảqgēatēı müıbō hóa dôe tóamē hı na, na ru hẻq bíhōı sa kủqsē, na ru mủıbō tóamē lî mẻajēq ja kúqsē hëq tóamē hóa da.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
JV1oY-q-H,False,2020-01-29T22:45:10.423Z,Ilmen,hao,True,[],,,,,,[],[],[],toa,formal,dẻı lú dủafūı hîa hóa na na,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
9C_YJdRXH,False,2020-01-29T23:31:56.948Z,Ilmen,puı,True,[],,,,,,[],[],[],toa,formal,sẻuhūaq lú pủınē hóa ▯ na lú kỉnēchū hóa méamē häo na cúaq mẻpūınē.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
XFIB9EeAZ,False,2020-01-29T23:32:15.935Z,Ilmen,puıtūao,True,[],,,,,,[],[],[],toa,formal,sẻukūoı lú pủınē hóa ▯ na lú kỉnēchū hóa méamē häo na cúaq mẻpūınē.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
C_OvmFaJ5,False,2020-01-30T12:57:49.555Z,Ilmen,meahēo,True,[],,,,,,[],[],[],toa,formal,bủ mẻajēq ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
O3GEpsaYT,False,2020-01-30T14:13:38.951Z,Ilmen,nıqgūo,True,[],,,,,,[],[],[],toa,formal,fảq sa lủ jẻq gủo hóa sa gỏhōa shỉu.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
F7sWrRGKt,False,2020-01-30T14:43:46.068Z,Ilmen,te,True,[],,,,,,[],[],[],toa,formal,lủı sảlī gủjēo ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
9Wm-cHcG4,False,2020-01-30T14:44:34.633Z,Ilmen,kıu,True,[],,,,,,[],[],[],toa,formal,dảı gủjēo há ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
lbLVEnXCz,False,2020-01-30T14:58:15.946Z,Ilmen,soq,True,[],,,,,,[],[],[],toa,formal,hủaqjēq ▯ tu mẻa jẻı ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
JP651xyO5,False,2020-01-30T15:03:34.089Z,Ilmen,soq,True,[],,,,,,[],[],[],toa,formal,hủaq ▯ tu bü mẻa go hoı hóa na ru mẻa hóa ▯ na ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
hJ31L5Kk0,False,2020-01-30T15:04:08.421Z,Ilmen,suı,True,[],,,,,,[],[],[],toa,formal,kủoı ▯ tu bü mẻa go hoı hóa na ru mẻa hóa ▯ na ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
ghACCxsU4,False,2020-01-30T15:09:19.648Z,Ilmen,pohō,True,[],,,,,,[],[],[],toa,formal,pỏ hó ga ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Xu0EAWaTh,False,2020-01-30T15:09:41.626Z,Ilmen,pojī,True,[],,,,,,[],[],[],toa,formal,pỏ jí ga ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
wgPmRISQY,False,2020-01-30T15:09:54.592Z,Ilmen,posūq,True,[],,,,,,[],[],[],toa,formal,pỏ súq ga ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
6O3ib5MBS,False,2020-01-30T15:10:06.152Z,Ilmen,pomāq,True,[],,,,,,[],[],[],toa,formal,pỏ máq ga ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Liqp87sMJ,False,2020-01-30T21:21:00.582Z,Ilmen,koe,True,[],,,,,,[],[],[],toa,formal,"ja mỏı ja rảı ja pủq ja gủjā bı
 to ru shảo móı gûjēo móı sa mëa hóa púq na gújā
 to to ru tu mëa hóa púq pa lủ mỉu dảı móı gûjēo móı hóa gújā
  na na ru rảqmōı móı sê ja lúhōq
 to bìe tóhōı bı
  shỏ tảoshāo móı
   jêı ráı ru sıa mëa hóa púq ru sıa jẻı ráı na
    lú gủjēo ja hóa gújā.",[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
6iPPHFFcE,False,2020-01-30T21:38:38.341Z,Ilmen,jeaq,True,[],,,,,,[],[],[],toa,formal,"[0] ja lủrāı bı
 sa nẻ bı fảq sa lủ
  to ru sỉao go hóa sa lủ gủo hóa sa lủ nẻ né hóa
  to fảo go hóa sa güo hóa sa në go hóa sa sẻuhūaq jẻı né.
= [X1] jẻaq jêo ▯ ▯.",[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
iA4VNvX8f,False,2020-01-30T21:39:53.737Z,Ilmen,dıa,True,[],,,,,,[],[],[],toa,formal,"[0] ja lủrāı bı
 sa nẻ bı fảq sa lủ
  to ru sỉao go hóa sa lủ gủo hóa sa lủ nẻ né hóa
  to fảo go hóa sa güo hóa sa në go hóa sa sẻukūoı jẻı né.
= [X1] dỉa jêo ▯ ▯.",[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
pfm-GY-nT,False,2020-01-30T22:23:29.337Z,Ilmen,pujūı,False,[],,,,,,[],[],[],toa,formal,shỉujūı ▯ nídāq.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
nDNUXsJ04,False,2020-01-30T22:23:47.818Z,Ilmen,jıajūı,False,[],,,,,,[],[],[],toa,formal,bỉejūı ▯ nídāq.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
8wQF83MOT,False,2020-01-30T22:24:02.174Z,Ilmen,jıajāo,True,[],,,,,,[],[],[],toa,formal,bỉejāo ▯ nídāq.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
e3EhI8RBl,False,2020-01-30T22:24:14.497Z,Ilmen,pujāo,True,[],,,,,,[],[],[],toa,formal,shỉujāo ▯ nídāq.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
GCjKRcw33,False,2020-01-30T22:25:33.696Z,Ilmen,bıejāo,True,[],,,,,,[],[],[],toa,formal,bỉe ru dảqjāo ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
OsRVTWDr0,False,2020-01-30T22:25:45.693Z,Ilmen,bıejūı,False,[],,,,,,[],[],[],toa,formal,bỉe ru dảqjūı ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
_qv5FWnz4,False,2020-01-30T23:05:02.296Z,Ilmen,tuaobū,True,[],,,,,,[],[],[],toa,formal,"▯ bı lủ tuaobūpē bíhōı lú sỉu hóa lú lủbō bíhōı jêo hóa sa jäqlūnēlī hóa bíhōı.
= tuaobūpē ▯ cu lú sỉu hoı hóa na ▯.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Bm3WbMJCg,False,2020-01-30T23:06:38.773Z,Ilmen,sao,True,[],,,,,,[],[],[],toa,formal,nẻtūaobū sảonē ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
NKUJVACNo,False,2020-01-31T09:08:10.709Z,Ilmen,buaı,True,[],,,,,,[],[],[],toa,formal,nẻtūaobū bủaınē ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
7JdtrdRam,False,2020-01-31T09:08:27.910Z,Ilmen,doq,True,[],,,,,,[],[],[],toa,formal,nẻtūao bủaınē ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Zv1eC8lKX,False,2020-01-31T09:08:41.752Z,Ilmen,nuı,True,[],,,,,,[],[],[],toa,formal,nẻtūao sảonē ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
eusikS6ti,False,2020-01-31T09:12:42.986Z,Ilmen,nıchāq,True,[],,,,,,[],[],[],toa,formal,chảq ▯ na ru pảq go máq nídāq.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
bQyn-xcCm,False,2020-01-31T11:39:34.001Z,Ilmen,co,True,[],,,,,,[],[],[],toa,informal,co hảo = meq lủ hỉa hóa lî hảo na na.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
p8mLcJGz7,False,2020-01-31T11:42:34.996Z,Ilmen,hı,True,[],,,,,,[],[],[],toa,informal,hı hảo = ke hảo ru hỉa.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
FnIDbL0Ak,False,2020-01-31T11:42:49.481Z,Ilmen,hı,True,[],,,,,,[],[],[],toa,informal,hı hảo = ke hảo hïa na.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
u6ojvLIg8,False,2020-01-31T17:35:39.439Z,Ilmen,su,True,[],,,,,,[],[],[],toa,meta,"Hỏıtōa shú sủ da.
Tu tỏamē tu sẻu sïekō shú sủ tóamē péıbō hỏa bı
 mủıjēq lú sỉekō hóa tóamē péıbō sẻu na dóemīatōa lü
  sa hẻo sëukūoı hóa séu bı
   sỉekō sa dỏemīatōa tóamē péıbō hỏa
   na ru sıa sảqkō sëuhūaq to ru hóa héo to séu hóa bı
    sỉekō sa dỏemīatōa tóamē péıbō jẻı sáqkō da.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
b-Ls_feNX,False,2020-01-31T19:25:53.524Z,Ilmen,rıu,True,[],,,,,,[],[],[],toa,formal,ja rảı ja shỉjā bı shỏ ráı shíjā bìe shô bủ ráı shíjā.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
0Gh1F9jkq,False,2020-01-31T20:21:10.896Z,Ilmen,suqjī,True,[],,,,,,[],[],[],toa,formal,▯ jẻı jí roı súq.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
b_awIqwfI,False,2020-01-31T20:51:48.255Z,Ilmen,tuao,True,[],,,,,,[],[],[],toa,formal,"tuaopē ▯ háo.
= tuaopē ▯ ▯ háo.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
esroRfV9t,False,2020-01-31T20:55:17.334Z,Ilmen,tıjūı,False,[],,,,,,[],[],[],toa,formal,tủao tỉjāo ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
XRs8ljYN0,False,2020-01-31T20:56:17.213Z,Ilmen,tıjāo,True,[],,,,,,[],[],[],toa,formal,nẻtūaobū tỉjāonē ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
-_V6b7DaW,False,2020-01-31T21:28:15.284Z,Ilmen,daqmōa,True,[],,,,,,[],[],[],toa,formal,dủoı ▯ síasēu.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
2LMKd1fY4,False,2020-02-03T10:40:25.235Z,Ilmen,mu,True,[],,,,,,[],[],[],toa,formal,gủjēo go ▯ sa ▯; gủjēo go ▯ ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
W9zbDzh3A,False,2020-02-05T18:24:09.670Z,Ilmen,joı,True,[],,,,,,[],[],[],toa,formal,fảq lú mẻ hóa ▯ roı ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
SzDxt_0w2,False,2020-02-07T14:48:42.540Z,Ilmen,shıu,True,[],,,,,,[],[],[],toa,formal,mỏashīu sa dảqmōa päq hóa ▯ na tu dảqmōa päq hóa ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
FZGy9Og5e,False,2020-02-07T14:51:04.932Z,Ilmen,bıe,True,[],,,,,,[],[],[],toa,formal,mỏashīu go sa dảqmōa päq hóa ▯ na tu dảqmōa päq hóa ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
5lUx72DOp,False,2020-02-08T21:36:45.833Z,Ilmen,nıdāq,True,[],,,,,,[],[],[],toa,meta,Tu tủe sü kủq hóa kúq shú nỉdāq na sa dảqmē räojēq hóa túe bı mủıbō túe cúaq jẻı dáqmē da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
i7SeKgTOO,False,2020-02-09T11:46:45.719Z,uakci,jeo,True,[],,,,,,[],[],[],pol,informal,predykat: „prawdziwy”; ▯ to prawda/fakt / zachodzi; ▯ spełnia własność ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
WiM6Mi3YI,False,2020-02-10T22:37:26.387Z,Ilmen,kaqgāı,False,[],,,,,,[],[],[],toa,informal,gảı ▯ káq jëı ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
NnIiMJlXF,False,2020-02-10T22:39:38.749Z,Ilmen,teoqkūq,True,[],,,,,,[],[],[],toa,formal,kủq ▯ téoq jëı ▯ na ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
aG8CZ17-7,False,2020-02-26T22:07:10.784Z,Ilmen,tuaıbō,True,[],,,,,,[],[],[],jbo,informal,▯ dacti,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
